"panel","case","time_summary","art_red","prep_red","art_cov","prep_cov","mean","lower","upper"
"A. Intervention use reduction","committed","tick10",0.5925,0.4875,0.5925,0.4875,3.01988040618225,2.5988659266013,3.48210215885137
"A. Intervention use reduction","committed","tick10",0.6,0.4875,0.6,0.4875,3.03824128770809,2.61567154545579,3.50547988518154
"A. Intervention use reduction","committed","tick10",0.6075,0.4875,0.6075,0.4875,3.05643498026585,2.63112703222257,3.52754648509073
"A. Intervention use reduction","committed","tick10",0.615,0.4875,0.615,0.4875,3.07447139131575,2.6444679259804,3.54996831992302
"A. Intervention use reduction","committed","tick10",0.6225,0.4875,0.6225,0.4875,3.09234427794115,2.65664630718081,3.57168424455038
"A. Intervention use reduction","committed","tick10",0.63,0.4875,0.63,0.4875,3.11002826866807,2.67232602960917,3.59284086968722
"A. Intervention use reduction","committed","tick10",0.6375,0.4875,0.6375,0.4875,3.12756784897566,2.68776232541493,3.61453535351088
"A. Intervention use reduction","committed","tick10",0.645,0.4875,0.645,0.4875,3.14489939707077,2.70448127853755,3.6375563918404
"A. Intervention use reduction","committed","tick10",0.6525,0.4875,0.6525,0.4875,3.16196418140128,2.72589902138069,3.65888795095504
"A. Intervention use reduction","committed","tick10",0.66,0.4875,0.66,0.4875,3.17875611489413,2.74465762227434,3.67898344847684
"A. Intervention use reduction","committed","tick10",0.6675,0.4875,0.6675,0.4875,3.19528179564642,2.76073518870454,3.70189585759241
"A. Intervention use reduction","committed","tick10",0.675,0.4875,0.675,0.4875,3.21156532522429,2.77555887950264,3.72278846167635
"A. Intervention use reduction","committed","tick10",0.6825,0.4875,0.6825,0.4875,3.22765576045052,2.79104069009097,3.74354071803499
"A. Intervention use reduction","committed","tick10",0.69,0.4875,0.69,0.4875,3.24363284986582,2.80515302484719,3.76461430233358
"A. Intervention use reduction","committed","tick10",0.6975,0.4875,0.6975,0.4875,3.25960192114497,2.81879508812327,3.78658751129143
"A. Intervention use reduction","committed","tick10",0.705,0.4875,0.705,0.4875,3.27565757556731,2.83128256492156,3.80556224622614
"A. Intervention use reduction","committed","tick10",0.7125,0.4875,0.7125,0.4875,3.29180227772671,2.84390251814259,3.82521564393544
"A. Intervention use reduction","committed","tick10",0.72,0.4875,0.72,0.4875,3.30796809918946,2.85588163443952,3.84439379189662
"A. Intervention use reduction","committed","tick10",0.7275,0.4875,0.7275,0.4875,3.32402963225511,2.8684762915993,3.86645674354383
"A. Intervention use reduction","committed","tick10",0.735,0.4875,0.735,0.4875,3.33984631008366,2.8790690595746,3.88752196261578
"A. Intervention use reduction","committed","tick10",0.7425,0.4875,0.7425,0.4875,3.35532616220199,2.89223565658195,3.90645484505044
"A. Intervention use reduction","committed","tick10",0.75,0.4875,0.75,0.4875,3.3704074073127,2.90543648262153,3.92221102928439
"A. Intervention use reduction","committed","tick10",0,0.495,0,0.495,1.31776856861006,1.11209578884217,1.59978796259529
"A. Intervention use reduction","committed","tick10",0.0075,0.495,0.0075,0.495,1.33759663998551,1.13232711717609,1.62099167669665
"A. Intervention use reduction","committed","tick10",0.015,0.495,0.015,0.495,1.35785976147011,1.15223607107907,1.6457296762815
"A. Intervention use reduction","committed","tick10",0.0225,0.495,0.0225,0.495,1.37853012909857,1.17176158748727,1.67125250126171
"A. Intervention use reduction","committed","tick10",0.03,0.495,0.03,0.495,1.39957845825151,1.19216676561728,1.69861072967983
"A. Intervention use reduction","committed","tick10",0.0375,0.495,0.0375,0.495,1.42097730439192,1.21179974305708,1.72590061534899
"A. Intervention use reduction","committed","tick10",0.045,0.495,0.045,0.495,1.4427010155141,1.23082591572694,1.75108175534415
"A. Intervention use reduction","committed","tick10",0.0525,0.495,0.0525,0.495,1.46472447482547,1.25063709565422,1.77538973047048
"A. Intervention use reduction","committed","tick10",0.06,0.495,0.06,0.495,1.48702147309553,1.27283758895316,1.79757657405085
"A. Intervention use reduction","committed","tick10",0.0675,0.495,0.0675,0.495,1.50956336567722,1.29423729915589,1.81896329499387
"A. Intervention use reduction","committed","tick10",0.075,0.495,0.075,0.495,1.53231811220805,1.31586875364877,1.84105505309374
"A. Intervention use reduction","committed","tick10",0.0825,0.495,0.0825,0.495,1.55524957431078,1.33723683113631,1.86644654621193
"A. Intervention use reduction","committed","tick10",0.09,0.495,0.09,0.495,1.57831744937833,1.35906062197328,1.88845013367689
"A. Intervention use reduction","committed","tick10",0.0975,0.495,0.0975,0.495,1.60147925614023,1.38125837541266,1.91028787881619
"A. Intervention use reduction","committed","tick10",0.1,0.495,0.1,0.495,1.60921369641379,1.3880495450331,1.9175211874387
"A. Intervention use reduction","committed","tick10",0.105,0.495,0.105,0.495,1.62469589194291,1.40314397279892,1.9319319518509
"A. Intervention use reduction","committed","tick10",0.1125,0.495,0.1125,0.495,1.64794177316248,1.42516576742713,1.95342130648692
"A. Intervention use reduction","committed","tick10",0.12,0.495,0.12,0.495,1.67120785820999,1.44711919423211,1.97483867973061
"A. Intervention use reduction","committed","tick10",0.1275,0.495,0.1275,0.495,1.69449373354725,1.46843255647664,1.99534840216326
"A. Intervention use reduction","committed","tick10",0.135,0.495,0.135,0.495,1.71780173485266,1.489913925797,2.01977017183225
"A. Intervention use reduction","committed","tick10",0.1425,0.495,0.1425,0.495,1.74113345669785,1.5124304522128,2.05005628479202
"A. Intervention use reduction","committed","tick10",0.15,0.495,0.15,0.495,1.76449103836337,1.53586452069209,2.07397994166102
"A. Intervention use reduction","committed","tick10",0.1575,0.495,0.1575,0.495,1.78787987820398,1.55905645837812,2.1019860353898
"A. Intervention use reduction","committed","tick10",0.165,0.495,0.165,0.495,1.81130800428361,1.5834682900153,2.12880509465898
"A. Intervention use reduction","committed","tick10",0.1725,0.495,0.1725,0.495,1.83477939460695,1.60717259234326,2.15338431190961
"A. Intervention use reduction","committed","tick10",0.18,0.495,0.18,0.495,1.85828178289421,1.63019724294932,2.18104978397272
"A. Intervention use reduction","committed","tick10",0.1875,0.495,0.1875,0.495,1.88179030475791,1.65209774256208,2.20818064395476
"A. Intervention use reduction","committed","tick10",0.195,0.495,0.195,0.495,1.90528049894856,1.67364468228798,2.2312300164204
"A. Intervention use reduction","committed","tick10",0.2025,0.495,0.2025,0.495,1.92873373341166,1.69709334657559,2.25655731099758
"A. Intervention use reduction","committed","tick10",0.21,0.495,0.21,0.495,1.95213775909235,1.71981210330009,2.28232706594612
"A. Intervention use reduction","committed","tick10",0.2175,0.495,0.2175,0.495,1.97548348165668,1.74396086408893,2.31111932379787
"A. Intervention use reduction","committed","tick10",0.225,0.495,0.225,0.495,1.9987565503437,1.76658286206947,2.33914222894473
"A. Intervention use reduction","committed","tick10",0.2325,0.495,0.2325,0.495,2.02193433172816,1.78792664936412,2.36704646332948
"A. Intervention use reduction","committed","tick10",0.24,0.495,0.24,0.495,2.0450043082086,1.80734621569727,2.39591643277547
"A. Intervention use reduction","committed","tick10",0.2475,0.495,0.2475,0.495,2.06797163525795,1.82641013938515,2.42169011433387
"A. Intervention use reduction","committed","tick10",0.25,0.495,0.25,0.495,2.0756056918709,1.83217261769993,2.43059393143259
"A. Intervention use reduction","committed","tick10",0.255,0.495,0.255,0.495,2.0908422956583,1.84575015235221,2.44819706072571
"A. Intervention use reduction","committed","tick10",0.2625,0.495,0.2625,0.495,2.1136237382106,1.86380155859318,2.47491744839614
"A. Intervention use reduction","committed","tick10",0.27,0.495,0.27,0.495,2.13632892783708,1.88005973601035,2.50170660423018
"A. Intervention use reduction","committed","tick10",0.2775,0.495,0.2775,0.495,2.15897296873049,1.89806586991974,2.52720806002345
"A. Intervention use reduction","committed","tick10",0.285,0.495,0.285,0.495,2.1815694989721,1.9156781591573,2.55312658916151
"A. Intervention use reduction","committed","tick10",0.2925,0.495,0.2925,0.495,2.20412428440705,1.93485227861907,2.57931569562883
"A. Intervention use reduction","committed","tick10",0.3,0.495,0.3,0.495,2.22663071514202,1.95269079883483,2.60639567703205
"A. Intervention use reduction","committed","tick10",0.3075,0.495,0.3075,0.495,2.24907480994989,1.96899008596139,2.63188112180642
"A. Intervention use reduction","committed","tick10",0.315,0.495,0.315,0.495,2.27143829212484,1.98623125594363,2.65648792771941
"A. Intervention use reduction","committed","tick10",0.3225,0.495,0.3225,0.495,2.29369839887104,2.0044846615896,2.68172547072622
"A. Intervention use reduction","committed","tick10",0.33,0.495,0.33,0.495,2.31582847777387,2.02382733567535,2.70890770757803
"A. Intervention use reduction","committed","tick10",0.3375,0.495,0.3375,0.495,2.33780274443421,2.04337567408802,2.73589645451798
"A. Intervention use reduction","committed","tick10",0.345,0.495,0.345,0.495,2.35960665311877,2.06342015137058,2.75950188331731
"A. Intervention use reduction","committed","tick10",0.3525,0.495,0.3525,0.495,2.38124726464371,2.08498836279299,2.78246867448852
"A. Intervention use reduction","committed","tick10",0.36,0.495,0.36,0.495,2.40274796498791,2.10447614932414,2.80320361078255
"A. Intervention use reduction","committed","tick10",0.3675,0.495,0.3675,0.495,2.42413543816207,2.1249921382614,2.82487692408077
"A. Intervention use reduction","committed","tick10",0.375,0.495,0.375,0.495,2.44543119480428,2.1460188895147,2.84529534906583
"A. Intervention use reduction","committed","tick10",0.3825,0.495,0.3825,0.495,2.4666495801153,2.16432132050832,2.8679069299612
"A. Intervention use reduction","committed","tick10",0.39,0.495,0.39,0.495,2.48779972293158,2.18256890415,2.89122234622547
"A. Intervention use reduction","committed","tick10",0.3975,0.495,0.3975,0.495,2.50888807763737,2.20170267123462,2.9143011299362
"A. Intervention use reduction","committed","tick10",0.4,0.495,0.4,0.495,2.51590433668623,2.20949373630581,2.92204405879334
"A. Intervention use reduction","committed","tick10",0.405,0.495,0.405,0.495,2.52991646967378,2.22139153868048,2.93925291546642
"A. Intervention use reduction","committed","tick10",0.4125,0.495,0.4125,0.495,2.5508786383816,2.23885750964765,2.96396146758199
"A. Intervention use reduction","committed","tick10",0.42,0.495,0.42,0.495,2.57176725050139,2.2564039082638,2.98890729894359
"A. Intervention use reduction","committed","tick10",0.4275,0.495,0.4275,0.495,2.59259483597323,2.27301807405718,3.0113767134585
"A. Intervention use reduction","committed","tick10",0.435,0.495,0.435,0.495,2.61335195464936,2.28756619565222,3.03411653054131
"A. Intervention use reduction","committed","tick10",0.4425,0.495,0.4425,0.495,2.63403012997611,2.30208037472108,3.05469385839688
"A. Intervention use reduction","committed","tick10",0.45,0.495,0.45,0.495,2.65463044917566,2.3157788868262,3.0741860779861
"A. Intervention use reduction","committed","tick10",0.4575,0.495,0.4575,0.495,2.67514752135813,2.33066561416137,3.09532274843444
"A. Intervention use reduction","committed","tick10",0.465,0.495,0.465,0.495,2.69557339922774,2.34457611383849,3.11563490916802
"A. Intervention use reduction","committed","tick10",0.4725,0.495,0.4725,0.495,2.71590512126057,2.35825282370673,3.1351216410873
"A. Intervention use reduction","committed","tick10",0.48,0.495,0.48,0.495,2.73614126809352,2.37244973796728,3.15642361986
"A. Intervention use reduction","committed","tick10",0.4875,0.495,0.4875,0.495,2.75627797988249,2.38710072553453,3.17784222543391
"A. Intervention use reduction","committed","tick10",0.495,0.495,0.495,0.495,2.77630953617557,2.40216269335625,3.19706226140717
"A. Intervention use reduction","committed","tick10",0.5025,0.495,0.5025,0.495,2.79623264459758,2.41725263472916,3.21708758331527
"A. Intervention use reduction","committed","tick10",0.51,0.495,0.51,0.495,2.81604911628157,2.43192288608604,3.23741060879959
"A. Intervention use reduction","committed","tick10",0.5175,0.495,0.5175,0.495,2.8357639930658,2.44893910377569,3.2584203882264
"A. Intervention use reduction","committed","tick10",0.525,0.495,0.525,0.495,2.85538532010202,2.46378692889616,3.28163371161771
"A. Intervention use reduction","committed","tick10",0.5325,0.495,0.5325,0.495,2.8749258105656,2.47749025051991,3.30560277670421
"A. Intervention use reduction","committed","tick10",0.54,0.495,0.54,0.495,2.89440560972018,2.49224232698797,3.32948331730465
"A. Intervention use reduction","committed","tick10",0.5475,0.495,0.5475,0.495,2.91385275411784,2.50584627834425,3.35174363602573
"A. Intervention use reduction","committed","tick10",0.555,0.495,0.555,0.495,2.93327001848704,2.519890594335,3.3729726523231
"A. Intervention use reduction","committed","tick10",0.5625,0.495,0.5625,0.495,2.95260330563153,2.53508337655181,3.39689321345915
"A. Intervention use reduction","committed","tick10",0.57,0.495,0.57,0.495,2.97178901364778,2.55302767078587,3.41991310950709
"A. Intervention use reduction","committed","tick10",0.5775,0.495,0.5775,0.495,2.99077603121183,2.57012691688692,3.44461533273962
"A. Intervention use reduction","committed","tick10",0.585,0.495,0.585,0.495,3.00953793786085,2.5867288475896,3.46972873438605
"A. Intervention use reduction","committed","tick10",0.5925,0.495,0.5925,0.495,3.02808143571356,2.60528690531258,3.49293812264793
"A. Intervention use reduction","committed","tick10",0.6,0.495,0.6,0.495,3.04642971462828,2.62242708365733,3.51694811374332
"A. Intervention use reduction","committed","tick10",0.6075,0.495,0.6075,0.495,3.06460510241695,2.63575338022889,3.53970853438481
"A. Intervention use reduction","committed","tick10",0.615,0.495,0.615,0.495,3.08261965102673,2.65051769037231,3.56117967655678
"A. Intervention use reduction","committed","tick10",0.6225,0.495,0.6225,0.495,3.10046925777289,2.6636859994572,3.58429027784316
"A. Intervention use reduction","committed","tick10",0.63,0.495,0.63,0.495,3.11813350587172,2.6785351574968,3.60525517673322
"A. Intervention use reduction","committed","tick10",0.6375,0.495,0.6375,0.495,3.13564693584442,2.69304589203131,3.62739351709784
"A. Intervention use reduction","committed","tick10",0.645,0.495,0.645,0.495,3.15295432756398,2.71159982532776,3.64777100319398
"A. Intervention use reduction","committed","tick10",0.6525,0.495,0.6525,0.495,3.16999994742214,2.73282050903273,3.67129417263487
"A. Intervention use reduction","committed","tick10",0.66,0.495,0.66,0.495,3.18677468552656,2.7496131459077,3.69112764429927
"A. Intervention use reduction","committed","tick10",0.6675,0.495,0.6675,0.495,3.20328329432628,2.76606732296025,3.71425731544911
"A. Intervention use reduction","committed","tick10",0.675,0.495,0.675,0.495,3.21954820680159,2.78068625304479,3.73537016339059
"A. Intervention use reduction","committed","tick10",0.6825,0.495,0.6825,0.495,3.23561654380913,2.79524946249837,3.753707495531
"A. Intervention use reduction","committed","tick10",0.69,0.495,0.69,0.495,3.25156563148582,2.81041270169836,3.77584619756322
"A. Intervention use reduction","committed","tick10",0.6975,0.495,0.6975,0.495,3.26749810089761,2.82402689631139,3.7979462582297
"A. Intervention use reduction","committed","tick10",0.705,0.495,0.705,0.495,3.28350679166799,2.83692855024269,3.81827730305334
"A. Intervention use reduction","committed","tick10",0.7125,0.495,0.7125,0.495,3.29959511827647,2.84795086086719,3.83703943501756
"A. Intervention use reduction","committed","tick10",0.72,0.495,0.72,0.495,3.31570425450736,2.86032094633254,3.85554315481114
"A. Intervention use reduction","committed","tick10",0.7275,0.495,0.7275,0.495,3.3317251343511,2.87301589947748,3.87878119323069
"A. Intervention use reduction","committed","tick10",0.735,0.495,0.735,0.495,3.34750793329917,2.88564032390663,3.89764691527243
