transmission.probability.insertive.infected,prop.casual.sex.acts,prop.steady.sex.acts,prep.bl.use.prop,transmission.probability.receptive.infected,prep.fraction.sd
0.0018995238680430014,0.08959877362432464,0.1940444980059483,0.12317858785881147,0.00024144573643750176,0.8505059138658542
0.0018729546547352508,0.10779464643238984,0.1541284259783412,0.2087943067056806,0.0003521542115975995,0.44488701333075803
0.0018049133977173814,0.08532392313518822,0.20880697284228517,0.12495286302379145,0.00029251213314291345,0.739187307419704
0.0017517906480472183,0.12733722854899243,0.17374366036015865,0.26173015614098494,0.00018997591233688507,0.34274151126339913
0.0013252715209348604,0.13689137515027155,0.2356810548944892,0.1782973826794449,0.00019736835932091808,0.3502913340245331
0.0019396010318684857,0.1007733636630774,0.16002034209612478,0.2634359641888745,0.00022963056040771902,0.08770263891055143
0.0014866093834803578,0.12628363077728355,0.209109904094349,0.16091188843711207,0.0001632999974812021,0.48234254610993255
0.0015668355199581236,0.1196981589338077,0.19667297553753516,0.21884238509424392,0.0002460985906032714,0.3829611644756753
0.0016824117477773548,0.12473243990335592,0.13941557939875915,0.15319900022380678,0.00037082767449318483,0.5727909345115136
0.001588319879220648,0.10171620169944828,0.21003239187879957,0.2692456749823916,0.0002518347584543251,0.10750075772703642
0.0016219845411167455,0.0939449347820217,0.18116881137299476,0.11265479563871723,0.00033483180858694643,0.4274503846756354
0.001643105700276554,0.10366950151609874,0.23578003682207538,0.29183627318746747,0.0001858630232282767,0.17656385858849186
0.001742193621926374,0.08351374069593955,0.22402392013082517,0.14912779553847838,0.0003505117205162883,0.8899548428665804
0.0016442507485725736,0.08535521577979682,0.28256723111951315,0.26225849341330976,0.0001674846605888316,0.1929288839294266
0.0014474059200178385,0.07372121438944094,0.24854958214033596,0.10585971378555825,0.00018354350074488521,0.6341965030742807
0.001772807434523975,0.09573328220594304,0.18497739370630473,0.263401755620355,0.0002857712984841124,0.16880558915359417
0.0013471514074239596,0.13446264280525744,0.20271195131088982,0.13735587926125817,0.00018403209896538698,0.3878693797411458
0.0015880799903926664,0.09862258230288284,0.18655160236324742,0.2162320639915479,0.0003429024500755778,0.22112819123946234
